"","SampleID","NOAASampleNumber","NOAASetName","SampleType","Species","MPG","RiverSystem","Site","Habitat","SnohomishONLYRegion","LifeHistory","MeanCompFL_mm","MeanCompWt_g","CountOfHATCHERYfishInComp","CountOfNATURALfishInComp","%Natural","MajorityOrigin","CollectionDate","Lipids_%","HCB ","aHCH ","bHCH ","lindane ","SumHCHs ","achlor ","cno ","bchlor ","hept ","HPE ","no3 ","oxychlor ","tno ","SumCHLDs ","aldrin ","diel ","mirex ","eslf1 ","cb17 ","cb18 ","cb28 ","cb31 ","cb33 ","cb44 ","cb49 ","cb52 ","cb66 ","cb70 ","cb74 ","cb82 ","cb87 ","cb95 ","cb99 ","cb101 ","cb105 ","cb110 ","cb118 ","cb128 ","cb138 ","cb149 ","cb151 ","cb153 ","cb156 ","cb158 ","cb170 ","cb171 ","cb177 ","cb180 ","cb183 ","cb187 ","cb191 ","cb194 ","cb195 ","cb199 ","cb205 ","cb206 ","cb208 ","cb209 ","Sum40CBs ","TotalPCBs ","opDDD ","opdde ","opDDT ","ppDDD ","ppDDE ","ppDDT ","SumDDTs ","BDE28 ","BDE47 ","BDE49 ","BDE66 ","BDE85 ","BDE99 ","BDE100 ","BDE153 ","BDE154 ","BDE155 ","BDE183 ","SumBDE ","Br5DE04 ","Br5DE05 ","Br6DE01 ","Br7DE01 ","SampleFlag","SampleNote","Task_number","LabStartDate","InstDateCH","Project","PeakAreaN_Vs","PercentN","PercentN_Accuracy","PercentN_Precision","d15NvsAirN2_permil","d15N_Accuracy","d15N_Precision","PeakAreaC_Vs","PercentC","PercentC_Accuracy","PercentC_Precision","d13CvsVPDB_permil","d13C_Accuracy","d13C_Precision","PeakAreaS_Vs","PercentS","PercentS_Accuracy","PercentS_Precision","d34SvsVCDT_permil","d34S_Accuracy","d34S_Precision"
"117","16SN-TW_Dfp06r5","119-3691","PS3465","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Langus Pier","Delta","Mainstem Lower Delta","fry/parr",70.23,7.5,0,4,100,"Wild","Spring 2016",1.7198853984246,"< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","0.57999999999999896","0.4","0.98","< 0.27","0.68","< 0.27","< 0.27","0.44","0.84","1.7","1.6","0.49","1.2","0.98","1.8","1.1000000000000001","2","0.75","0.31","1.1000000000000001","1.6","1.3","3","1.1000000000000001","2.8","2.1","0.44",3.4,"1.7","0.55000000000000004",3.3,"< 0.27","0.36","0.39","< 0.27","< 0.27","1.2","0.38","0.93","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27",39,46,"0.4","< 0.27","< 0.27","< 0.27",2.8,"< 0.27",3.2,"0.53","17","1.5","0.79","< 0.27","16","3.8","0.9","0.76","< 0.27","< 0.27","41","< 0.27","< 0.27","< 0.27","< 0.27",NA,NA,"PS16JuvChinD",2017-01-31,2017-02-08,"2016_Juvenile_Chinook",174.041,12.4371,-0.10174,0.077717,7.6495,-0.064749,0.097358,119.296,46.5286,-0.29068,0.34262,-23.662,0.021164,0.048132,56.844,0.97095,0.30153,0.52416,9.8859,-0.15502,0.039959
"118","16SN-TW_Dfp06r6","119-3698","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Langus Pier","Delta","Mainstem Lower Delta","fry/parr",81.0775,10.05,1,3,75,"Wild","Spring 2016",1.73880151825296,"< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.20","< 0.19","< 0.19","< 0.19","< 0.20","< 0.19","0.41","0.42","0.83","< 0.19","0.33","< 0.20","< 0.19","0.39","0.8","1.5","1.3","0.52","1","0.84","1.5","0.97","1.7","0.7","0.22","0.93","1.4","1.2","2.4","0.92","2.2000000000000002","1.8","0.4",2.7,"1.3","0.39",2.6,"< 0.19","0.27","0.22","< 0.20","< 0.20","0.83","0.27","0.62","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.19","< 0.20","< 0.19",32,37,"0.23","< 0.20","< 0.19","0.2",2.29999999999999,"< 0.20",2.7,"0.63","16","1.2","0.82","< 0.19","16","3.9","0.99","0.74","< 0.20","< 0.20","41","< 0.19","< 0.19","< 0.20","< 0.20",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",193.27,11.988,-0.10174,0.077717,7.0294,-0.064749,0.097358,123.495,41.8392,-0.29068,0.34262,-26.2146,0.021164,0.048132,58.677,0.97706,0.30153,0.52416,9.1717,-0.15502,0.039959
"119","16SN-TW_Dfp06r7","119-3699","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Langus Pier","Delta","Mainstem Lower Delta","fry/parr",88.4233333333333,7.06666666666667,0,3,100,"Wild","Spring 2016",1.44058066146717,"< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.25","< 0.24","< 0.24","< 0.24","< 0.25","< 0.24","< 0.24","< 0.24","< 0.25","< 0.24","< 0.24","< 0.25","< 0.24","0.28999999999999898","0.72","0.85","0.71","0.56000000000000005","0.28999999999999898","0.26","0.41","0.31","0.47","< 0.25","< 0.24","0.38","0.41","0.53","1.1000000000000001","0.41","0.89","1.1000000000000001","0.3",1.7,"0.77","< 0.24",1.9,"< 0.24","< 0.24","< 0.25","< 0.25","< 0.25","0.88","< 0.24","0.69","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.24","< 0.25","< 0.24",16,21,"< 0.24","< 0.25","< 0.24","< 0.24",1.4,"< 0.25",1.4,"< 0.24","2.6","< 0.25","< 0.25","< 0.24","3.5","0.71","0.28000000000000003","0.28000000000000003","< 0.25","< 0.25","7.3","< 0.24","< 0.24","< 0.25","< 0.25",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",211.312,12.749,-0.10174,0.077717,8.4686,-0.064749,0.097358,135.673,44.7013,-0.29068,0.34262,-22.8864,0.021164,0.048132,56.557,0.93274,0.30153,0.52416,5.715,-0.15502,0.039959
"120","16SN-TW_Dp06r1","119-3700","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Langus Pier","Delta","Mainstem Lower Delta","parr",79.52,6,6,0,0,"Hatchery","Spring 2016",2.56774694175644,"0.33","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","0.43","< 0.25","0.43","< 0.25","< 0.25","< 0.25","< 0.25","0.27","0.66","0.81","0.68","0.53","0.46","0.38","0.81","0.42","0.78","0.26","< 0.25","0.66","1.1000000000000001","0.91","1.9","0.76","1.9","1.6","0.51",2.6,"1.3","0.31",2.4,"< 0.25","< 0.25","0.27","< 0.25","< 0.25","0.52","< 0.25","0.56999999999999895","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25",23,30,"< 0.25","< 0.25","< 0.25","0.33",2.2,"< 0.25",2.6,"< 0.25","0.99","< 0.25","< 0.25","< 0.25","0.53","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","1.5","< 0.25","< 0.25","< 0.25","< 0.25",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",182.088,12.1425,-0.1596,0.042339,10.4817,-0.095815,0.10337,125.342,45.5083,-0.1606,0.42908,-20.1409,0.04106,0.078446,56.895,0.94514,0.60833,0.17219,8.8595,-0.091715,0.090516
"121","16SN-TW_Dfp06r2","119-3701","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Langus Pier","Delta","Mainstem Lower Delta","fry/parr",53.055,1.7625,1,7,87.5,"Wild","Spring 2016",1.1806305622522,"< 0.24","< 0.23","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","0.79","0.79","< 0.24","0.67","< 0.24","< 0.24","0.31","0.74","1","1","0.5","0.49","0.43","0.76","0.45","0.77","0.31","< 0.24","0.43","0.65","0.61","1.3","0.42","1.1000000000000001","0.99","0.3",1.6,"0.75","< 0.24",1.8,"< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","0.59","< 0.24","0.51","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24","< 0.24",18,22,"< 0.24","< 0.24","< 0.24","< 0.24",2.7,"< 0.24",2.7,"< 0.24","6","0.43","< 0.24","< 0.24","5.0999999999999899","1.2","0.47","0.32","< 0.24","< 0.24","14","< 0.24","< 0.24","< 0.24","< 0.24",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",191.265,12.0926,-0.1596,0.042339,9.3474,-0.095815,0.10337,125.132,43.0637,-0.1606,0.42908,-24.4166,0.04106,0.078446,55.176,0.95632,0.60833,0.17219,8.4855,-0.091715,0.090516
"122","16SN-TW_Dp4093","119-3702","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Langus Pier","Delta","Mainstem Lower Delta","parr",65.07,3.6,1,0,0,"Hatchery","Spring 2016",1.10166152432729,"< 0.31","< 0.30","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.30","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","0.37","0.84","1","1","0.53","0.56000000000000005","0.43","0.78","0.44","0.81","< 0.31","< 0.31","0.46","0.67","0.41","1.1000000000000001","0.35","1","0.77","< 0.31",1.2,"0.59","< 0.31",1.2,"< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","0.34","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31","< 0.31",15,18,"< 0.31","< 0.31","< 0.31","< 0.30",1.1,"< 0.31",1.1,"< 0.31","4.5","0.39","< 0.31","< 0.31","4.5999999999999899","0.99","< 0.31","< 0.31","< 0.31","< 0.31","10","< 0.31","< 0.31","< 0.31","< 0.31",NA,"Sample consumed during alysis. DM 2/7/2016","PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","16SN-TW_Dfp07r1","119-3703","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Deadwater","Delta","Mainstem Lower Delta","fry/parr",47.64,1.34,0,5,100,"Wild","Spring 2016",1.30216845895612,"< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","0.42","< 0.25","< 0.25","< 0.25","< 0.25","0.3","1.3","2","< 0.25","0.31","< 0.25","< 0.25","< 0.25","0.56000000000000005","0.67","0.61","0.42","< 0.25","< 0.25","0.3","0.26","0.36","< 0.25","< 0.25","< 0.25","0.28000000000000003","0.51","0.77","0.28999999999999898","0.66","0.87","< 0.25",1.6,"0.57999999999999896","< 0.25",1.8,"< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","0.55000000000000004","< 0.25","0.43","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25",12,16,"< 0.25","< 0.25","< 0.25","< 0.25",4.4,"< 0.25",4.4,"< 0.25","2.4","< 0.25","< 0.25","< 0.25","2","0.64","0.26","< 0.25","< 0.25","< 0.25","5.3","< 0.25","< 0.25","< 0.25","< 0.25",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",165.615,11.4221,-0.10174,0.077717,11.3836,-0.064749,0.097358,108.176,40.7475,-0.29068,0.34262,-23.8216,0.021164,0.048132,55.496,0.87843,-0.24246,0.1496,9.3848,-0.063085,0.33819
"124","16SN-TW_Dfp07r2","119-3704","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Deadwater","Delta","Mainstem Lower Delta","fry/parr",69.52,4.66666666666667,0,3,100,"Wild","Spring 2016",1.59327337934453,"< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","0.47","0.48","0.95","< 0.20","< 0.20","< 0.20","< 0.20","0.41","0.86","1.5","1.3","0.49","0.95","0.77","1.4","0.86","1.5","0.63","< 0.20","0.87","1.2","1.1000000000000001","2.2000000000000002","0.82","1.9","1.6","0.28999999999999898",2.4,"1.1000000000000001","0.3",2.29999999999999,"< 0.20","0.26","0.21","< 0.21","< 0.20","0.73","0.21","0.43","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.20",29,34,"0.53","< 0.20","< 0.20","< 0.20",2.7,"< 0.20",3.2,"0.62","15","1.1000000000000001","0.66","< 0.20","14","3.1","0.81","0.52","< 0.20","< 0.20","35","< 0.20","< 0.20","< 0.20","< 0.20",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",168.563,11.8971,-0.10174,0.077717,7.9223,-0.064749,0.097358,115.762,44.5936,-0.29068,0.34262,-24.8922,0.021164,0.048132,53.382,0.86805,-0.24246,0.1496,7.7544,-0.063085,0.33819
"125","16SN-TW_Dfp07r3","119-3705","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Deadwater","Delta","Mainstem Lower Delta","fry/parr",65.2583333333333,4.08333333333333,0,6,100,"Wild","Spring 2016",1.45921203924151,"< 0.20","< 0.20","< 0.20","< 0.20","< 0.20","< 0.21","< 0.20","< 0.20","< 0.20","< 0.21","< 0.20","0.31","0.31","0.62","< 0.20","< 0.20","< 0.21","< 0.20","0.33","0.66","1.2","1.1000000000000001","0.41","0.84","0.62","1.2","0.73","1.3","0.49","< 0.20","0.72","1","0.82","1.8","0.74","1.8","1.3","0.28000000000000003",2.1,"1","0.28000000000000003",2.1,"< 0.20","< 0.20","0.22","< 0.21","< 0.21","0.7","< 0.20","0.43","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.20","< 0.21","< 0.20",24,29,"< 0.20","< 0.21","< 0.20","< 0.20",2.4,"< 0.21",2.4,"0.47","13","0.83","0.59","< 0.20","13","2.9","0.66","0.54","< 0.21","< 0.21","31","< 0.20","< 0.20","< 0.21","< 0.21",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",160.338,11.5973,-0.10174,0.077717,7.8587,-0.064749,0.097358,114.036,44.9989,-0.29068,0.34262,-25.6266,0.021164,0.048132,52.834,0.85205,-0.24246,0.1496,8.5685,-0.063085,0.33819
"126","16SN-TW_Dfp07r4","119-3706","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Deadwater","Delta","Mainstem Lower Delta","fry/parr",82.1916666666667,6.83333333333333,0,6,100,"Wild","Spring 2016",1.67045276319887,"< 0.26","< 0.25","< 0.26","< 0.25","< 0.26","< 0.26","< 0.25","< 0.25","< 0.25","< 0.26","< 0.25","0.31","0.28000000000000003","0.57999999999999896","< 0.25","< 0.25","< 0.26","< 0.26","0.36","0.79","1.3","1.2","0.5","0.77","0.61","1.1000000000000001","0.69","1.2","0.51","< 0.25","0.72","0.92","0.88","1.9","0.73","1.5","1.5","0.28999999999999898",2.2,"0.91","0.26",2.2,"< 0.25","< 0.26","< 0.26","< 0.26","< 0.26","0.74","< 0.25","0.48","< 0.26","< 0.26","< 0.26","< 0.26","< 0.26","< 0.25","< 0.26","< 0.26",24,30,"< 0.26","< 0.26","< 0.25","< 0.25",3.1,"< 0.26",3.1,"0.41","11","0.75","0.42","< 0.26","11","2.4","0.56000000000000005","0.46","< 0.26","< 0.26","27","< 0.26","< 0.26","< 0.26","< 0.26",NA,"This sample may have been spiked with 225 µL of CH HPLC I-std added. DM 2/8/2017","PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",206.355,12.9148,-0.10174,0.077717,8.4395,-0.064749,0.097358,136.39,46.6019,-0.29068,0.34262,-24.9453,0.021164,0.048132,57.969,0.9025,-0.24246,0.1496,7.2384,-0.063085,0.33819
"127","16SN-TW_Dp07r1","119-3707","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Deadwater","Delta","Mainstem Lower Delta","parr",70.95,4.23333333333333,3,0,0,"Hatchery","Spring 2016",1.03234846373866,"< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","0.25","0.25","< 0.23","< 0.23","< 0.23","< 0.23","0.24","0.59","0.69","0.59","0.41","0.24","< 0.24","0.33","0.26","0.38","< 0.23","< 0.23","0.26","0.33","0.43","0.75","0.26","0.63","0.71","< 0.23",1.3,"0.57999999999999896","< 0.23",1.5,"< 0.23","< 0.23","< 0.24","< 0.24","< 0.23","0.38","< 0.23","0.38","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23",11,15,"< 0.23","< 0.23","< 0.23","< 0.23",2.1,"< 0.23",2.1,"< 0.23","1.7","< 0.23","< 0.23","< 0.23","1.3","0.37","< 0.23","< 0.23","< 0.23","< 0.23","3.4","< 0.23","< 0.23","< 0.23","< 0.23",NA,NA,"PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",217.221,12.726,-0.10174,0.077717,10.1207,-0.064749,0.097358,140.206,44.8531,-0.29068,0.34262,-22.9527,0.021164,0.048132,58.211,0.92189,-0.24246,0.1496,8.4221,-0.063085,0.33819
"128","16SN-TW_Dfp08r1","119-3708","PS3466","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Big Tree","Delta","Mainstem Upper Delta","fry/parr",42.83,1.03333333333333,0,3,100,"Wild","Spring 2016",1.24406095331468,"< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","0.34","0.34","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","0.56000000000000005","0.56999999999999895","0.52","0.38","< 0.30","< 0.31","< 0.31","< 0.30","0.32","< 0.30","< 0.30","< 0.31","< 0.30","0.35","0.57999999999999896","< 0.30","0.55000000000000004","0.49","< 0.31",0.95,"0.44","< 0.30",1.1,"< 0.30","< 0.30","< 0.31","< 0.31","< 0.31","< 0.30","< 0.30","0.35","< 0.31","< 0.31","< 0.31","< 0.31","< 0.30","< 0.30","< 0.31","< 0.30",7.2,9.19999999999999,"< 0.30","< 0.31","< 0.30","< 0.30",2.9,"< 0.30",2.9,"< 0.30","1.4","< 0.30","< 0.31","< 0.30","0.88","< 0.30","< 0.30","< 0.30","< 0.31","< 0.31","2.2999999999999901","< 0.30","< 0.30","< 0.30","< 0.31",NA,"Sample consumed during alysis.  Not enough sample to do dry wts. DM 2/7/2017","PS16JuvChinD",2017-02-07,2017-02-15,"2016_Juvenile_Chinook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","16SN-TW_Dfp08r2","119-3717","PS3467","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Big Tree","Delta","Mainstem Upper Delta","fry/parr",55.295,2,0,4,100,"Wild","Spring 2016",1.57802468009001,"< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","0.51","0.51","< 0.22","< 0.22","< 0.22","< 0.22","0.28999999999999898","0.71","0.76","0.69","0.53","0.28000000000000003","< 0.23","0.4","0.31","0.4","< 0.22","< 0.22","0.27","0.35","0.4","0.71","0.26","0.64","0.73","< 0.22",1.1,"0.45","< 0.22",1.2,"< 0.22","< 0.22","< 0.23","< 0.23","< 0.22","0.28000000000000003","< 0.22","0.28999999999999898","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22","< 0.22",11,14,"< 0.22","< 0.22","< 0.22","< 0.22",2.7,"< 0.22",2.7,"< 0.22","2.2000000000000002","< 0.22","< 0.22","< 0.22","1.7","0.52","< 0.22","< 0.22","< 0.22","< 0.22","4.4000000000000004","< 0.22","< 0.22","< 0.22","< 0.22",NA,NA,"PS16JuvChinD",2017-02-13,2017-02-22,"2016_Juvenile_Chinook",157.367,12.2504,-0.10174,0.077717,9.4048,-0.064749,0.097358,104.087,44.2496,-0.29068,0.34262,-24.0012,0.021164,0.048132,53.397,0.83875,-0.24246,0.1496,6.1187,-0.063085,0.33819
"130","16SN-TW_Dfp08r3","119-3718","PS3467","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Big Tree","Delta","Mainstem Upper Delta","fry/parr",75.8275,5.525,0,4,100,"Wild","Spring 2016",1.3419859739043,"< 0.28","< 0.27","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","0.63","0.68","0.6","0.47","< 0.28","< 0.28","0.31","< 0.28","0.32","< 0.28","< 0.28","< 0.28","< 0.28","0.32","0.56999999999999895","< 0.28","0.6","0.64","< 0.28",0.95,"0.39","< 0.28",1,"< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","0.36","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28",7.8,10,"< 0.28","< 0.28","< 0.28","< 0.27",1.6,"< 0.28",1.6,"< 0.28","2.2999999999999901","< 0.28","< 0.28","< 0.28","2.2999999999999901","0.6","< 0.28","< 0.28","< 0.28","< 0.28","5.2","< 0.28","< 0.28","< 0.28","< 0.28",NA,NA,"PS16JuvChinD",2017-02-13,2017-02-22,"2016_Juvenile_Chinook",171.147,12.6754,-0.10174,0.077717,8.7139,-0.064749,0.097358,112.198,45.3796,-0.29068,0.34262,-25.2474,0.021164,0.048132,54.104,0.85246,-0.24246,0.1496,3.8431,-0.063085,0.33819
"131","16SN-TW_Df09","119-3719","PS3467","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Fields Riffle","Delta","Mainstem Upper Delta","fry",39.06125,0.7,0,8,100,"Wild","Spring 2016",1.93869173433711,"0.32","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","0.28999999999999898","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","0.87","1.2","< 0.25","< 0.25","< 0.25","< 0.25","0.27","0.7","0.86","0.79","0.53","0.41","0.33","0.69","0.49","0.64","0.33","< 0.25","0.46","0.84","1.1000000000000001","1.7","0.5","1.3","1.3","0.33",2.5,"1.3","0.46",2.9,"< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","0.64","< 0.25","0.79","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25","< 0.25",22,28,"< 0.25","< 0.25","< 0.25","0.57999999999999896",8.69999999999999,"0.5",9.69999999999999,"< 0.25","4.2","0.35","< 0.25","< 0.25","1.6","0.77","< 0.25","< 0.25","< 0.25","< 0.25","6.9","< 0.25","< 0.25","< 0.25","< 0.25",NA,NA,"PS16JuvChinD",2017-02-13,2017-02-22,"2016_Juvenile_Chinook",167.372,12.2822,-0.10174,0.077717,13.3073,-0.064749,0.097358,112.921,45.2373,-0.29068,0.34262,-21.5891,0.021164,0.048132,52.77,0.68036,-0.24246,0.1496,10.5405,-0.063085,0.33819
"132","16SN-TW_Dfp09r1","119-3720","PS3467","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Fields Riffle","Delta","Mainstem Upper Delta","fry/parr",48.09,1.2,0,2,100,"Wild","Spring 2016",1.37595720854876,"< 0.30","< 0.29","< 0.30","< 0.29","< 0.30","< 0.30","< 0.29","< 0.29","0.73","< 0.30","< 0.29","< 0.29","< 0.29","0.73","< 0.29","1.8","< 0.30","< 0.30","< 0.29","0.65","0.62","0.63","0.47","< 0.29","< 0.30","0.32","< 0.29","0.32","< 0.30","< 0.29","< 0.30","< 0.30","0.35","0.66","< 0.30","0.57999999999999896","0.56999999999999895","< 0.30",0.97,"0.48","< 0.29",1.1,"< 0.29","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","< 0.29","< 0.30","< 0.30","< 0.30","< 0.30","< 0.30","1.2","< 0.29","< 0.30","< 0.30",8.9,9.69999999999999,"< 0.30","< 0.30","< 0.29","< 0.29",3,"< 0.30",3,"< 0.29","1.9","< 0.29","< 0.30","< 0.29","1","0.38","< 0.29","< 0.29","< 0.30","< 0.30","3.3","< 0.29","< 0.29","< 0.29","< 0.30",NA,"Sample used up. None left for dry wts.","PS16JuvChinD",2017-02-13,2017-02-22,"2016_Juvenile_Chinook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","16SN-TW_Dfp09r2","119-3721","PS3467","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Fields Riffle","Delta","Mainstem Upper Delta","fry/parr",40.2466666666667,0.9,0,3,100,"Wild","Spring 2016",1.30272291399426,"< 0.28","< 0.27","< 0.28","< 0.28","< 0.28","< 0.28","< 0.27","< 0.27","< 0.27","< 0.28","< 0.28","< 0.27","0.49","0.49","< 0.27","< 0.27","< 0.28","< 0.28","< 0.27","0.55000000000000004","0.59","0.57999999999999896","0.39","< 0.27","< 0.28","0.37","< 0.28","0.38","< 0.28","< 0.27","< 0.28","0.36","0.52","0.85","0.3","0.68","0.71","< 0.28",1.3,"0.66","< 0.27",1.6,"< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","0.34","< 0.28","0.41","< 0.28","< 0.28","< 0.28","< 0.28","< 0.28","< 0.27","< 0.28","< 0.28",11,15,"< 0.28","< 0.28","< 0.27","0.28000000000000003",5.4,"< 0.28",5.7,"< 0.27","2","< 0.28","< 0.28","< 0.27","0.83","0.45","< 0.27","< 0.28","< 0.28","< 0.28","3.2","< 0.27","< 0.27","< 0.28","< 0.28",NA,"Sample used up. None left for dry wts.","PS16JuvChinD",2017-02-13,2017-02-22,"2016_Juvenile_Chinook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","16SN-TW_Dfp09r3","119-3722","PS3467","Whole Body Minus Guts","Chinook salmon","Central Eastern","Snohomish","Fields Riffle","Delta","Mainstem Upper Delta","fry/parr",68.354,4.64,0,5,100,"Wild","Spring 2016",1.97289011002499,"0.28000000000000003","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","< 0.27","0.32","< 0.27","< 0.27","< 0.27","0.61","0.65","0.6","0.45","0.28000000000000003","< 0.28","0.37","< 0.27","0.4","< 0.27","< 0.27","0.32","0.39","0.42","0.89","0.31","0.79","0.85","< 0.28",1.3,"0.68","< 0.27",1.5,"< 0.27","< 0.27","< 0.28","< 0.28","< 0.28","0.46","< 0.27","0.41","< 0.28","< 0.28","< 0.28","< 0.28","< 0.27","< 0.27","< 0.28","< 0.27",12,16,"< 0.27","< 0.28","< 0.27","< 0.27",2.1,"< 0.27",2.1,"< 0.27","2.2000000000000002","< 0.27","< 0.28","< 0.27","1.1000000000000001","0.54","< 0.27","< 0.27","< 0.27","< 0.27","3.9","< 0.27","< 0.27","< 0.27","< 0.27",NA,NA,"PS16JuvChinD",2017-02-13,2017-02-22,"2016_Juvenile_Chinook",187.915,11.9066,-0.10174,0.077717,9.6751,-0.064749,0.097358,138.684,47.9182,-0.29068,0.34262,-24.8119,0.021164,0.048132,53.311,0.85636,-0.24246,0.1496,4.1314,-0.063085,0.33819
